disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,var.FT,var.SA,var.SB,var.SC,var.SD,var.SE,var.SF,var.SG,var.SH,var.SJ,var.SK,var.SL,var.SM,var.SN,var.SO,var.H,var.P,var.R,var.1,var.2,var.3,var.4,var.5,response
0,SB,19,0,P,1,400,4,1,0,14,0,38,0,0,32.703125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
800,SB,19,1,P,1,950,10,1,0,19,0,8,1642,0.071575919,50.1875,1,0,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SE,24,1,R,1,250,6,1,0,0,2,13,496,0.104911156,44.234375,1,0,0,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,SO,16,1,P,1,50,82,2,1,5,0,6,0,0.06401227,54.15625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,19,0,P,1,100,6,2,230,3,1,35,63,0.18622055,61.15625,1,2,33,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,R,1,150,9,1,0,12,0,13,0,0.296027812,70.59375,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SO,18,1,R,1,750,8,1,85,11,2,30,465,0,44.7265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SB,18,0,P,1,250,28,1,0,17,0,17,1,0.012416982,69.515625,1,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,350,10,1,0,24,0,47,620,0,55.3359375,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SO,20,1,R,1,200,2,1,0,7,0,14,0,0,65.015625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,SO,21,1,R,1,200,12,1,0,0,0,5,155,0.002307939,21.265625,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SL,25,1,P,1,250,26,1,0,3,2,2,186,0,45.6484375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
10,SF,19,1,P,1,500,10,1,0,13,0,38,0,0.381779423,64.03125,2,0,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,200,28,1,0,7,0,8,0,0.019041933,48.09375,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SC,21,3,P,1,300,15,2,1,2,2,11,0,0.035077765,91.84375,1,1,0,3,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SB,23,1,R,1,2100,23,1,0,10,0,2,31,0.598415086,13.0625,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SO,21,1,P,1,300,19,1,0,5,2,8,0,0.05221588,64.203125,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,23,1,R,1,150,2,1,0,1,1,3,0,0.272819179,58.6875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
380,SA,18,0,P,1,50,5,1,65,13,15,15,0,0.064337296,50.8828125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SM,44,6,P,1,4700,75,2,45,11,0,15,311,0,56.40625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
0,SA,18,0,P,1,350,20,1,0,12,0,15,95,0.219254388,49.953125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SM,20,2,P,1,1450,11,1,56,19,0,26,61,0,51.5,1,1,1454,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,SA,21,2,P,1,150,15,1,0,13,2,31,155,0,84.90625,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,22,1,R,1,100,6,1,0,1,1,5,0,0.465481587,45.7265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SO,19,0,P,1,150,18,1,0,12,2,26,0,0.063488544,78.40625,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
400,SB,20,1,P,1,150,6,1,0,27,0,8,0,0.095566617,61.421875,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SN,18,0,P,1,200,2,1,46,14,1,12,0,0,67.28125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
1,SO,18,0,P,1,1050,5,1,50,18,1,37,1085,0.073128835,65.671875,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SA,22,3,R,1,1300,14,1,1,6,4,2,527,0.18600686,51.53125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SB,20,0,P,1,150,6,1,0,18,1,17,155,0.120406122,59.1875,1,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SL,24,3,P,1,950,12,2,25,2,0,3,125,0,87.953125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,SK,18,1,R,1,50,2,1,0,17,0,1,621,0.206510292,28.8984375,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SF,23,2,P,1,500,34,1,0,3,3,8,31,0,42.8984375,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SB,28,2,P,2,1800,2,3,0,0,1,1,1768,0.30291325,87.953125,1,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,SO,19,1,P,1,100,18,1,0,14,0,13,2108,0,24.58203125,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
100,SO,21,4,R,1,2100,5,2,0,2,3,13,0,0,70.203125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SL,21,3,P,2,200,6,4,0,6,3,7,0,0.449629705,57.9375,3,3,298,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,21,1,P,1,6350,21,1,0,26,4,28,1705,0.047600431,48.5625,1,0,792,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SC,27,0,R,1,400,2,1,0,3,0,15,1,0.334754881,38.5078125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SA,29,6,H,1,8550,8,1,35,17,3,14,3844,0.03426387,26.66015625,1,0,3296,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,SD,18,1,P,1,1100,8,2,45,6,0,34,31,0.023344902,63.71875,1,2,1012,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,21,1,R,1,400,9,1,0,3,0,8,32,0.331775213,58.4453125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SO,20,1,R,1,750,20,1,0,1,0,3,0,0.053465113,80.796875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
100,SO,22,4,R,2,350,27,1,0,3,3,10,32,0.455958159,56.2109375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SF,18,1,P,1,2050,11,1,0,25,1,19,0,0.055946274,78.453125,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,26,4,R,1,100,3,2,0,0,0,4,0,0.002945941,49.4375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SC,21,0,P,2,1450,5,1,0,5,3,6,1025,0.349069199,76.015625,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,27,1,P,1,250,2,1,0,21,0,5,125,0,30.65625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,42,0,P,1,600,29,1,0,2,1,2,464,0,63.6953125,1,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
40,SO,19,0,P,1,1700,5,1,0,16,0,11,0,0,88.125,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
400,SO,19,1,P,1,500,7,1,0,2,0,2,0,0,62.8203125,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SO,23,1,R,1,150,9,1,40,7,0,7,341,0,69.65625,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SO,21,1,P,1,750,14,1,0,13,6,7,0,0.777968954,48.1796875,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,22,1,R,2,500,3,1,0,18,0,2,0,0,33.3671875,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,18,0,P,1,1000,11,1,0,0,0,5,434,0.379516728,52.390625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,21,1,P,1,50,17,1,0,1,0,4,0,0,50.4765625,1,0,65,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SA,18,0,P,1,50,1,1,0,0,0,5,248,0.024630367,50.59375,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SL,19,1,P,1,2300,11,2,25,16,0,26,155,0,80.53125,1,2,827,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,17,1,P,1,100,2,1,35,3,0,12,403,0,15.33398438,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,23,0,P,1,800,20,1,0,11,4,10,31,0.041529477,52.640625,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SO,20,3,P,1,500,8,2,0,18,0,22,496,0.054254269,38.1171875,1,2,328,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,24,1,P,1,100,4,1,0,8,1,5,0,0.1935411,51.2265625,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,17,1,P,1,250,2,1,0,4,0,10,0,0,30.05078125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SA,19,1,P,1,1450,32,1,25,15,1,12,434,0.062826336,17.39453125,1,0,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
360,SN,19,3,R,1,800,18,1,100,19,3,31,868,0.187271185,61.9296875,1,1,1014,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,SA,23,2,P,1,1450,37,3,0,23,2,4,0,0,50.0625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
200,SB,20,1,P,1,700,1,3,0,3,3,17,744,0,84.953125,2,2,737,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,25,1,P,1,250,29,1,0,16,3,20,0,0.014282011,32.4609375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,32,1,P,1,100,11,1,0,16,0,6,0,0,50.4765625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,SL,24,2,P,1,350,15,1,0,26,6,18,33,0.087125612,63.3828125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
500,SB,25,1,R,2,50,4,1,0,10,0,23,34,0.464734115,37.8203125,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
340,SO,18,1,P,1,500,8,1,0,11,1,26,1,0,72.1875,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SB,24,1,R,3,200,2,2,0,3,1,2,0,0.562444467,33.3671875,2,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,SH,21,4,P,1,2850,30,1,0,21,2,5,1240,0.021952547,78.828125,1,1,3631,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SL,22,0,P,1,2100,10,2,0,22,5,14,434,0.12445262,47.0078125,1,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,22,3,P,2,350,16,1,1,17,3,24,342,0.09408399,75.3125,1,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
500,SO,18,0,P,1,250,13,2,0,16,0,16,61,0.1690302,40.4296875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SD,19,1,P,1,100,1,1,0,3,1,3,0,0.036237436,22.56640625,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
400,SO,23,1,R,1,950,1,1,136,19,0,30,0,0,66.125,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,SO,18,0,P,1,50,7,1,0,20,0,33,0,0.025048787,42.9375,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
400,SO,24,1,R,1,950,18,1,0,13,0,39,123,0,39.59375,1,0,15,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,SM,21,2,R,1,650,7,1,0,0,0,8,1,0.028711601,56.3203125,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,SA,19,1,P,1,800,1,3,0,10,0,47,1,0,54.9765625,1,0,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,SA,17,0,P,1,100,14,1,0,10,9,9,154,0.027166239,56.125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SC,18,1,P,1,150,2,1,130,7,0,39,31,0,72.203125,1,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,23,0,R,1,1200,2,1,0,6,0,8,0,0.456198497,60.609375,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SC,19,1,P,1,250,7,2,110,14,2,19,0,0,57.7890625,1,0,0,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,SA,18,1,P,1,100,3,1,33,16,0,34,0,0.065920607,61.671875,1,1,150,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,22,5,P,1,4050,8,1,0,13,4,29,216,0.170676493,46.6875,1,1,3448,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SA,20,1,P,1,500,16,1,0,12,2,6,310,0.566334348,49.125,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SM,23,5,H,1,200,50,1,0,6,0,19,1,0,37.296875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1,SO,19,1,R,3,750,2,1,0,13,2,1,32,0.229404042,97.984375,1,0,451,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
800,SN,18,1,P,1,750,24,1,0,7,0,14,0,0,34.8046875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,SM,18,0,P,1,750,23,2,0,14,0,37,32,0,56.1640625,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
100,SC,19,0,P,1,50,12,1,0,24,1,18,94,0.143671881,46.0546875,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,18,1,P,1,400,11,1,0,4,0,53,0,0.133567989,67.578125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SC,18,0,P,1,250,5,1,21,9,0,19,0,0,75.984375,1,0,0,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,SO,20,1,P,1,950,10,1,23,12,0,1,0,0,77.140625,1,1,830,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SB,21,2,P,1,1900,15,1,186,17,3,37,0,0,65.78125,1,1,2141,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,23,1,R,1,350,23,1,0,0,0,33,0,0,39.7578125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,SK,18,0,P,1,100,49,1,25,21,0,10,962,0,49.703125,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,21,2,P,1,300,5,1,165,0,2,3,0,0,25.0859375,2,1,1127,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,150,12,1,0,2,1,29,155,0.32149122,52.53125,1,1,365,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SA,20,3,P,2,350,21,1,1,2,1,2,404,0,51.734375,1,1,1030,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SF,22,0,P,1,5650,16,2,0,19,1,14,248,0,57.3046875,1,0,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
200,SO,24,2,P,1,100,82,2,0,16,6,15,342,0.078699022,39.8515625,1,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,SO,23,0,R,1,350,19,1,0,0,0,6,4434,0,21.5546875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
760,SO,24,1,R,1,800,18,1,0,13,0,62,279,0.070643746,77.015625,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SO,19,0,H,1,600,3,1,135,5,2,17,465,0.043933235,73.015625,2,1,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
1,SB,20,2,R,1,1450,13,1,46,12,0,70,465,0.086836203,86.109375,3,1,920,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
420,SB,30,0,R,2,150,2,1,0,11,0,28,1,0,15.58984375,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SO,18,2,P,1,250,30,1,40,9,0,24,0,0.006060298,65.3125,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2,SO,21,0,R,1,750,4,2,0,21,6,1,1,0.192670965,70.421875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
1,SE,18,1,P,1,150,50,1,0,4,0,11,154,0,67.828125,1,0,0,4,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
100,SO,37,0,R,1,250,9,2,0,0,0,1,0,0.202813315,41.5,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SO,16,1,P,1,750,19,1,0,21,27,61,1,0.204049815,42.6875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,FT,18,1,P,1,750,12,1,0,7,0,40,0,0,81.84375,2,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SA,44,0,H,1,6450,11,3,0,4,3,2,9795,0,67.46875,1,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,SA,21,3,P,2,1300,7,2,1,8,2,19,1,0,80.53125,1,2,1003,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,23,1,R,1,100,10,1,1,2,0,53,373,0,61.6640625,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,SD,24,2,P,2,1350,19,2,0,10,6,42,0,0,68.875,1,1,1392,3,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1560,SO,19,0,P,1,750,23,1,45,4,2,13,0,0.144256686,21.66796875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SN,26,0,R,1,500,2,1,0,21,0,26,0,0.16595758,37.2265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,SO,23,0,P,2,300,22,1,0,2,0,7,93,0.333094635,60.5390625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SC,18,0,P,1,150,7,3,0,11,2,2,124,0.121062878,12.48242188,1,0,647,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,20,1,P,1,250,18,1,0,2,0,5,527,0,45.921875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,SO,21,2,P,1,950,5,1,0,0,0,12,0,0,77.109375,1,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
260,SB,20,1,P,1,500,6,2,0,1,1,6,0,0.06019537,63.3984375,2,2,644,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SB,21,2,R,1,250,10,1,0,2,1,7,0,0.284261329,53.6640625,2,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SD,20,3,P,2,1050,2,1,0,7,2,27,154,0.012673082,63.328125,1,1,521,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,21,3,P,2,400,11,1,0,9,0,29,0,0.055743849,37.828125,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SF,22,0,P,1,600,4,1,0,23,2,14,0,0,46.3203125,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1300,SJ,23,1,P,2,3300,38,2,56,22,5,40,0,0.113946916,72.40625,2,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SA,19,1,P,1,600,30,1,0,1,1,14,63,0.548414102,56.8046875,2,1,614,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SB,23,1,R,1,150,2,1,0,7,0,7,0,0.252696121,50.3984375,1,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
200,SF,22,0,R,1,800,17,1,0,17,2,8,0,0.211286829,62.3046875,2,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,SF,20,3,P,3,500,9,1,0,21,1,50,0,0.043737207,64.5,1,0,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
800,SO,21,1,P,1,700,24,1,0,17,2,9,1458,0,74.1875,1,0,569,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
880,SL,22,1,P,3,600,3,4,1,6,3,14,3782,0.015409684,24.87890625,1,3,570,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
120,SA,18,0,P,1,250,2,1,0,16,0,6,61,0.043555533,45.265625,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
21,SO,18,1,P,1,950,13,1,0,18,0,7,0,0.026734488,78.046875,2,0,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
