"","app_id","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"11720",-5353,0,"SO",18,1,"P",1.2,169.5,13.1333333333333,1.01,34.5509523809524,16,2.22044604925031e-18,22,51.42,0,76.421875,1.03,0,-6.56541487842333e-13,5,-1
"11721",-5231,0,"SE",19,1,"P",1.08,573.166666666667,15.034,1.14,7.95,14,2,23,271.58,0,68.9375,1,0,22.4099999999999,5,1
"11722",5214,60,"SM",20,1,"P",1.2,724.5,6,1,1,22,3,22,83.2216666666667,0,81.859375,1.02,1,0,3,-1
"11723",5290,1,"SH",19,0,"P",1.2,572.666666666667,16,1,17.4766666666667,9,0,24,161.93,0,79.59375,1,1,0,3,-1
"11724",-5258,1,"SC",19,1,"P",1.21428571428571,493.25,35,1,24.1,17,0.86,25,286.9575,0.103679436,72.5,1,1,0,3,0
"11725",5395,0,"SC",18,1,"P",1.25,863.5,7,1,0,19,0,29,146.725,0,97.453125,1,1,0,3,2
"11726",5383,0,"SO",18,1,"P",1.16,598.625,9.76,1.04333333333333,3.44,27,0,29,119.69,0.0502220765,78.875,1.02,0,-6.14477357885335e-13,5,-1
"11727",-5200,0,"SK",18,1,"P",1.04,206,7,1.07,41,10,0,30,98.63,0,76.25,1,0,4.14999999999986,5,0
"11728",5379,0,"SM",18,1,"P",1.085,653,8,1,8.32,9,0,30,155.071666666667,0,69.90625,1.05,1,0,3,3
"11729",5176,0,"SC",19,1,"P",1.25,150,13,1,33.0642857142857,23,1,28,0,0.0598995549,62.0703125,1.02,1,0,3,-1
"11730",5433,1,"SA",18,0,"P",1,461,3,1,13.1116666666667,7,0,33,90.6816666666667,0,82.921875,1.03,1,0,3,-1
"11731",-5407,0,"SA",23,1,"P",1,350,2,3,26,23,6,33,745,0.0423545622,59.6171875,2,1,0,3,0
"11732",5287,1,"SE",18,1,"P",1.19,334.5,38.9866666666667,1,39.7166666666667,16,0.47,33,194.09,0.027358187,77.53125,1.04,0,8.36999999999944,5,-1
"11733",-5432,0,"SB",18,1,"P",2.04,456.5,21,1,191.3775,12,0,35,362.05,0.2894062223,44.9921875,3,1,0,3,1
"11734",5297,0,"SB",18,1,"P",1.24,219.25,13.5933333333333,1.11,54.73,22,0,38,85.04,0,66.875,1.11,0,3.23999999999943,5,-1
"11735",-5431,0,"SM",18,0,"P",1.21,258.625,11.634,1.04,38.52,7,0,41,131.6675,0.0913327713,52.4140625,1,0,-6.26982910034712e-13,5,-1
"11736",5169,200,"SO",19,1,"P",1.175,215,19,1,47.475,3,1,50,187.480952380952,0.0853805952,62.078125,1,1,0,3,0
"11737",-5262,0,"SO",20,1,"P",1.07,447.5,10,1.155,0,12,0,50,204.045,0,69.265625,1.07,0,6.2299999999996,5,4
"11738",5436,0,"SJ",18,1,"P",1.256,502.638888888889,30,1,35.16,14,0,52,332.8,0.0127985974,78.34375,1.04,1,0,3,-1
"11739",-5216,0,"SD",19,1,"P",1.18,150,11,1.07,43.04,17,1,53,63,0.229560276,48.8515625,1.02,0,6.16999999999945,5,-1
"11740",5435,0,"SD",19,1,"P",1.235,150,10,1,43.03,7,0,57,31,0,80.078125,1.03,1,0,3,-1
"11741",5559,980,"SO",39,1.06,"R",1.3,1360.75,35.85,1.72,32.7,2.77,0,3.92,1058.46,0.0994795593,21.3125,1.02,0,215.3,5,-1
"11742",5627,1,"SB",19,1,"P",1.19,177,10.83,1.05,38.34,13.5566666666667,0.616666666666667,17.59,83.96,0.069272351,47.6015625,1.08,0,3.16999999999941,5,-1
"11743",5496,0,"SL",20,2,"P",1.1,472,37,1,35.6966666666667,8.58,1.78028571428571,14.21,437.11,0.2265683026,45.0234375,1,1,0,3,1
"11744",5583,0,"SC",19,1,"P",1,487,2,2,0,12.6128571428571,0.84,19.195,97.6,0,48.046875,1,2,0,3,-1
"11745",5594,0,"SB",18,1,"P",1.09,179.958333333333,22,1,46.96,10.685,0,15.9436363636364,144.67,0.0046247578,40.796875,1,1,0,3,0
"11746",5531,1,"SO",19,0,"P",1,200,4,1,54.56,9,0,2,180.5,0.3802668042,48.4140625,1,1,208,3,-1
"11747",5660,0,"SA",19,1,"P",1.23,262,27.36,1,61.58,5.35,0.516666666666667,2,327.07,0.1703894208,72.421875,1.01,0,0.13999999999949,5,-1
"11748",5676,0,"SB",19,1,"P",1,267,2,2,43.465,7.43,1,2,188.83,0.0661455039,50.5078125,2,2,10,3,1
"11749",5487,0,"SA",18,1,"P",1,340.5,2,1.02,0,12,0,3,70.06,0.1664471072,59.5234375,1,0,7.35499999999992,5,1
"11750",5599,0,"SO",19,1,"P",1.22,179,12.465,1.02,38.51,8.44,0,5,103.09,0.1085631999,72.140625,1.08,0,0.749999999999355,5,-1
"11751",5471,0,"SB",20,1,"P",1.16,200,21,1,47.83,11,2,7,342.52,0.483568429,76.1875,1,1,59,3,4
"11752",5647,0,"SO",19,1,"P",1.08,436,15,1,1,16,1.24,11,146.3,0.0735260036,51.3671875,1,1,270,3,2
"11753",5571,1,"SD",18,1,"P",1.26,198.25,15.6311111111111,1,52.52,11.9040625,0.1,15,128.622,0.0067313176,61.4921875,1.1,0,-6.9718453232781e-13,5,-1
"11754",5544,0,"SB",18,1,"P",1.06,163.75,11.85,1,45.31,7,0,16,136.23,0.0391494405,46.484375,1,0,3.32043478260857,5,0
"11755",5625,0,"SO",19,1,"P",1.08,300,8,1.1,36.03,23,1,17,247,0,73.34375,1,0,20.3599999999999,5,2
"11756",5582,30,"SO",19,1,"P",1.26,500,13,1,1,3,1.34,17,559,0.1967547815,66.328125,1.02,1,0,3,-1
"11757",5580,0,"SE",18,1,"P",1,600,1,1.095,11.69,4,0,19,351.95,0,77.609375,1,0,3.92166666666654,5,0
"11758",5635,0,"SB",18,1,"P",1.365,225,26,1,50.1733333333333,4,0,44,195.349285714286,0,33.5078125,1.04,1,0,3,-1
"11759",5462,0,"SN",20,1,"P",1,100,3,1,36.895,22,1.94,46,194.1925,0.0352496088,87.09375,2,1,0,3,1
"11760",5578,1,"SG",19,1,"P",1.225,250,13,1,36.377,15,2,55,92.2833333333333,0.1095150602,85.125,1.01,1,0,3,-1
"11761",5586,1,"SA",20,0,"P",1.39,555,16,1.69,274,13.95,1.45,64,301.78,0,58.0390625,1.07,0,17.0699999999997,5,-1
"11762",5475,0,"FT",25,1.05,"R",1.23,657.25,21.33,1.14,42.65,3.6475,0.88,4.38,600.36,0.1697020801,35.609375,1.03,0,5.79999999999962,5,-1
"11763",5522,0,"SO",18,1,"P",1.18,225,10.42,1,28.07,14.827,0,14.08,45.16,0.0379426983,45.4140625,1,0,-6.05666627961909e-13,5,-1
"11764",5543,0,"SA",19,1,"P",1.16,483.583333333333,11.9125,1.06,5.51,16.324,0,26.64,110.58,0.0051223198,88.453125,1.03,0,-6.0850879890495e-13,5,-1
"11765",5658,0,"SB",17,0.363333333333333,"P",1.276,250.142857142857,27.3066666666667,1.04,49.89,13.55,0.05,31.08,303.98,0.0716578211,55.2578125,1.09,0,0.0999999999994952,5,-1
"11766",5601,1000,"SF",28,1.24,"R",1.21,942,20.17,1.19,57.91,4.4,0.81,5.09,890.47,0.0308688037,31.76171875,1,0,78.5,5,0
"11767",5506,0,"SC",18,1,"P",1,150,3,1,43.6,10.4975630252101,0,11.7071428571429,93,0.3027682928,50.515625,1.05,1,0,3,-1
"11768",5678,0,"SD",19,1,"P",1,100,2,1,62.11,10.8617857142857,0,20.75,220.63,0.1131926519,74.3125,1,1,125,3,3
"11769",5469,1,"SA",18,1,"P",1.24,244.888888888889,49,1,52.01,14,0,20.32,276.435,0.1224396541,48.2578125,1.06,1,0,3,-1
"11770",-5694,1,"SA",21,1,"P",1.6,250,29,2,183,8.93,0,17.8375,285.31,0,56.7578125,2,2,206,2,0
"11771",-5707,0,"SN",21,2,"P",2,1200,6,3,50,14.23,4,32.54,423.88,0.040551648,78.890625,3,2,203,3,2
"11772",5453,0,"SM",18,0,"P",1,577.75,3,1,0,4,0,19.71,206.21,0,73.09375,1,1,0,3,2
"11773",-5554,700,"SC",27,3,"R",1.64,2950,19,2,155,14.25,5,21.26,823.86,0.3009492513,54.625,1,2,2398,3,-1
"11774",5686,0,"SD",23,1,"P",1.17,1414.5,30,2,23.94,20,4,27.74,560.43,0.356611995,83.671875,1,2,0,3,-1
"11775",5629,0,"SH",18,1,"P",1.25,1345.25,76,1.58,33.15,2,0,1,655.986666666667,0.0059558634,59.7421875,1.005,0,145.78,5,-1
"11776",-5716,0,"SM",19,1,"P",1.18,372.958333333333,14.19,1.15,41.16,7.17333333333333,1.17,1,179.98,0.035666601,36.2578125,1.08,0,4.99999999999949,5,-1
"11777",-5704,1,"SE",18,1,"P",1.23,272.5,34.8694545454545,1.04,40.93,13,0,2,205.49,0.0145834613,83.296875,1.02,0,6.55543478260859,5,-1
"11778",5528,0,"SF",21,1,"R",1,837,4,2,30,5.84,0,2,484.61,0,12.29296875,1,2,0,3,3
"11779",-5712,1,"SN",24,2,"P",1,4250,3,3,0,4,7,3,1606.585,0.3771046512,75,2,3,1185,3,1
"11780",5640,1,"SA",18,1,"P",1.2,447.5,29.07,1.08,39.32,3,0,3,377.04,0.1452653725,64.875,1.03,0,7.42999999999954,5,-1
"11781",5598,500,"SA",18,1,"P",2,514.5,2,1.25,25,0,0,3,236.28,0.1734418254,56.984375,1,0,35.244,5,0
"11782",-5684,0,"SO",22,1,"P",1.42,700,17,1.34,0,0,2.21,3,0,0.3026696434,45.1796875,1,0,194.51,5,0
"11783",5668,0,"SC",18,1,"P",1.26,327.5,26.36,1.07,36.24,0,1,4,287.03,0.0713695614,53.7578125,1.03,0,2.15999999999945,5,-1
"11784",5633,1,"SO",18,1,"P",1,400,1,1,11.1407142857143,0,0.245,4,226.58,0.231035382,36.390625,1,1,0,3,1
"11785",-5467,0,"SL",18,1,"P",1,471.125,2,1.095,5.48,12,0,5,105.963333333333,0.132678228,70.890625,1,0,7.78166666666656,5,1
"11786",-5618,0,"SF",23,1,"P",1.15,538.5,15,1,36.885,9.35,2.88,6,347.116666666667,0.1884744428,38.5,1,0,94.13,5,0
"11787",-5713,1,"SA",20,2,"P",1.16,571,28,1,19.6366666666667,7,1.45,6,344.635,0,79.09375,1,1,0,3,1
"11788",5456,0,"SC",18,1,"P",1.2,459.5,37.2295,1.06,27.8125,6,0,6,276.78,0,80.65625,1.01,0,0.129999999999487,5,-1
"11789",-5701,0,"SC",18,0,"P",1.27,299.5,28.1333333333333,1,64.585,17,0,7,219.85,0,82.015625,1.04,0,-5.77529135625809e-13,5,-1
"11790",-5508,0,"SM",18,1,"P",1.09,701.25,12.19,1.13,9.15,9,2,6,127.123333333333,0.0172244234,72.03125,1,0,7.37999999999989,5,0
"11791",-5493,0,"SN",43,1,"P",2.27,150,10,1,232.77,28,26,6,1412.7475,0.5394446552,80.140625,2.0275,1,0,3,4
"11792",5468,0,"SB",18,1,"P",1.19,588,11,1,7.76,18,0.6285,8,98.8933333333333,0.0135720835,62.453125,1.03,1,0,3,-1
"11793",-5584,0,"SO",19,1,"P",1.23,239.5,11.92,1.01,37.1893333333333,6,2,8,59.54,0,89.984375,1.08,0,0.00333333333273799,5,-1
"11794",5706,0,"SH",19,1,"P",1.22,994.25,31,1,17.9425,3,0,9,447.665,0.1377089829,81.421875,1.01,1,0,3,-1
"11795",-5562,0,"SH",18,0,"P",1.21,1630.25,43.85,1.3,19.14,14,2,10,1022.34,0.03338918,99.765625,1.03,0,85.0399999999999,5,-1
"11796",5503,0,"SO",18,1,"P",1,458.208333333333,4,1.02666666666667,5.05,21,0,10,72.48,0.1949522793,47.78125,1.06,0,0.37999999999947,5,-1
"11797",5478,0,"SL",18,1,"P",1.24,1330.5,8,1.85,125,4,5,10,562.34,0.0839723428,60.8671875,1.3,0,58.1533333333332,5,3
"11798",5574,0,"SO",18,1,"P",1.2,169.625,10.13,1.04,31.46,10,0,12,74.54,0.0709536648,30.65234375,1.05,0,-6.10214101470774e-13,5,-1
"11799",5460,0,"SC",18,1,"P",1.25,262.5,22.64,1,61.67,20,0,12,140.12,0,51.53125,1.05,0,-6.23856521997368e-13,5,-1
"11800",5619,800,"SD",19,0.71,"P",1,400,2,1.31,90.182,2,0,13,155,0,25.99609375,1.06,0,20.7099999999995,5,-1
"11801",-5534,0,"SB",18,0,"P",1,523.7,5,2,20,9,0,13,237.805,0.5440239832,69.625,1,2,0,3,0
"11802",5498,0,"SC",18,1,"P",1.23,220.5,19,1,52.89,18,0,14,110.15,0.0239879688,59.890625,1.01,1,0,3,-1
"11803",5703,0,"SH",20,0,"P",1,1550,6,1,0,18,2,17,0,0,67.685625,1,1,577,3,2
"11804",-5714,0,"SO",18,1,"P",1.18,615.541666666667,11.95,1.07,5.71,28,0,16,116.36,0,83.34375,1.04,0,0.279999999999398,5,-1
"11805",-5567,0,"SD",19,2,"P",2,566.517857142857,4,1,1665,6,0,17,274.305,0.2086028894,41.5625,3,1,0,3,1
"11806",5698,0,"SO",20,1,"P",1,200,4,2,35,12,3,18,125.853333333333,0,54.9765625,1,2,0,3,-1
"11807",5564,0,"SC",18,1,"P",1,189.5,4,1.02,35.43,15,0,18,34.51,0.0421571085,84.171875,1.05,0,0.32999999999944,5,-1
"11808",-5486,0,"SG",18,1,"P",1.19,679.5,19.68,1.01,19.25,23,1,20,197.8,0,63.84375,1.06,0,2.58999999999936,5,-1
"11809",5655,0,"SN",18,0,"P",1,654.5,6,1,0,7,0,19,297.41,0,55.125,1,1,0,3,2
"11810",-5666,0,"SH",22,1,"P",1.23,200,34,1,48.5166666666667,26,4,20,325.105,0,81.59375,1,1,2,3,-1
"11811",-5699,0,"SO",18,1,"P",1.296,199,35,1,52.86,14,0,20,254.719285714286,0.0724536395,48.7890625,1.01,1,0,3,-1
"11812",5569,0,"SO",19,1,"P",1.18,179,10.52,1.16,36.05,10,0,19,97.33,0.1371870846,26.94921875,1.03,0,-6.05382410867605e-13,5,-1
"11813",5465,0,"SO",18,1,"P",1,159.75,2,1,27.4733333333333,15,0,22,30.625,0,68.375,1.01,1,0,3,-1
"11814",-5530,1,"SO",25,1,"P",1.226,950,11,2,95,2,2.89,21,467.14,0.0434423789,59.97873046875,1,2,429,3,-1
"11815",-5608,0,"SO",26,1,"P",1.81,500,7,1,236.52,18,8,24,650.51,0,78.25,1.19,0,92.9399999999998,1,-1
"11816",5507,0,"SD",18,1,"P",1.37,370.75,13.57,1.36833333333333,133.25,14,0.6,27,152.88,0.0868325122,20.8671875,1,0,44.09,5,0
"11817",-5620,0,"SB",25,5,"P",1,200,4,2,1,2,2,28,489.07,0.1050704615,88.125,1,2,55,3,-1
"11818",5628,1,"SO",20,1,"P",1.17,564,12.0175,1.1,8.77,11,2,28,139.775,0.1033837169,68.8125,1.04,0,0.0199999999994333,5,-1
"11819",-5616,0,"SK",19,1,"P",1.19,603.125,13,1,0,25,2,28,177.38,0.0747208411,58.96875,1.05,1,0,3,-1
"11820",-5705,0,"SC",18,0,"P",1.27,312.6,34.533,1,66.1866666666667,10,0,30,262.88,0,87.234375,1.02,0,-5.85487214266323e-13,5,-1
"11821",5482,760,"SO",23,1,"P",1,1250,2,2,36.1,2,2,31,372,0.1123890858,57.59375,1,1,181,3,-1
"11822",-5511,1,"SO",19,1,"P",1.276,369.7,31,1,43.635,11,2,34,179.094285714286,0,83.34375,1.07,1,0,3,-1
"11823",5692,1,"SH",18,0,"P",1.31,351.388888888889,7,1,120,7,0,34,157.836285714286,0,78.390625,1.13,1,0,3,-1
"11824",-5450,0,"SD",18,0,"P",1,549,2,1.26,0,18,0.52,56,134.46,0.0123460722,86.359375,1,0,3.81999999999988,5,1
"11825",5672,0,"SB",18,1,"P",1.256,374.5,21,2,58.5266666666667,22,0,64,271.37,0.0481759451,63.3359375,1,2,0,3,-1
"11826",-5526,0,"SO",26,1.99,"P",1.35,2400,23,2.06,0,24,11,66,2077,0.0632155563,53.6171875,2,0,535.61,5,1
"11827",5509,0,"SA",20,1,"P",1,500,2,1,0,20,2,84,278,0.1891041407,68.109375,1.1,1,0,3,3
"11828",5807,1,"SK",18,2,"P",1.28,463,26.495,1.06,45.86,11.38,0.64,16.12,380.5875,0.0362632141,24.42578125,1.06,0,13.4499999999997,5,-1
